account,human_gt_burst,ai_max_attn_idx,hit_at_1,hit_at_3,hit_at_5,iou
0xcdc4fca67ecb386458d4ba8a4fb8b726d2af5ce6,5-9,9,1,1,1,0.333
0x30e06718d0fa16189f7b899e6f7c05a07a3fc83f,18-21,8,0,0,0,0.0
0xf60403ef0983e91bc1e30eef1f8ddc474aa343dd,0-21,1,1,1,1,0.087
0x679c34c26e7841b9fc0ce0ff40579219ee3a1ed6,0-17,17,1,1,1,0.167
0xcbe12a36f6569ae58c03820ede9519020d76ecea,2-3,3,1,1,1,0.667
0x5b8c17f135f651e929aa4d7f41ba73a1630ca506,0-10,13,0,0,1,0.0
0x202f88bfffc39c9d3794df28a4261d5b536eb37b,1-4,5,0,1,1,0.4
0x25ef655c6c20ce77098d63bbcd32bc7c80987bbf,0-18,28,0,1,1,0.1
0x02745ad75e786f0b2efbd99504e22c3cace354c1,31-32,5,0,0,0,0.0
0xbaf18322ce288b08b2c58081fd0d1a9f03a9ea37,0-6,6,1,1,1,0.429
0x8d12b7dd1dd1cf974814b396bf4046fbfa3938ba,9-11,9,1,1,1,0.5
0x4d517d272ce8d879d8891518e70153b49d2cdb96,52-236,470,0,0,0,0.0
0xb68ed1abd5a55a0c3a2d7c377f9761f85e865a34,3-195,18,1,1,1,0.016
0x34b6341655061f4b5830cd1a7b20a3516043af57,5-16,14,1,1,1,0.25
0x078c2b3b09528fd7b80c9ee715f378d382f9139b,0-10,10,1,1,1,0.273
0x576a0c5e841e008d8c9cd760ea9df5e2ebe1544c,4-15,16,0,1,1,0.071
0x8e9ce9f09197f87a67b87fe69f36d513cbfc1915,85-87,27,0,0,0,0.0
0x831ee6baf32c7f558d90dd8f16a45e2928c23131,3-71,71,1,1,1,0.043
0x020b1573f2ca670190d33ca2f0a57b0c0399ad37,0-43,40,1,1,1,0.068
0xacf90f51d960bd6038e8a2ee7eba13cf714cffbf,3-10,3,1,1,1,0.375
0x8d1f7dd34fe84ff8d981347952ab34d797001b7c,4-50,28,1,1,1,0.064
0xe2975f91873dd319871da61077b4c9d1d5d429c0,1-2,2,1,1,1,0.667
0xe0b13c073e8173b06062c69a160ebb54e2af86c3,21-36,37,0,0,1,0.0
0x70d2aa8459fb92b862e7806ef474a9ecaae6c176,0-36,61,0,0,0,0.0
0xb65db9f684f3bfa45ad3fb4cdc4120618ad81f00,0-36,25,1,1,1,0.081
0x916d37534f95f30c35a60a58150f48c2d0ff4be2,1-6,6,1,1,1,0.5
0x16881a3b5bd0f6b2f8c547dcf9bd74442eaddcf9,0-11,11,1,1,1,0.25
0x3be8df5afd4befeab3d57a4175430a343a633f71,0-2,4,0,1,1,0.2
0x7c14369f68d7812c105a597beb13ff8da64520c5,0-5,10,0,0,0,0.0
0x9138692bb23767381e1b377d559ac668f990aba1,0-11,10,1,1,1,0.25
0x0e98ca737c5c4cdad4cb7f390f882108020f237a,2-34,34,1,1,1,0.091
0x1ec6ecc934ec1ad85bb4b579cfc53807da435a4d,0-2,3,0,1,1,0.5
0x64ac294a477332bba968f790ffa089647bb762a1,6-41,18,1,1,1,0.054
0x964a7c09e3db065ece947fdb7f90bf0068a6f98e,0-4,4,1,1,1,0.6
0xd510d55710f5963d3bf64c74491a886b4670b611,1-6,1,1,1,1,0.286
0xfbd5bb5c11bc44ef9ba8717c5a6a9c7633f859da,4-28,37,0,0,0,0.0
0x0e783fdcfd5f3f1afbb11062315456bd16fee122,0-8,8,1,1,1,0.333
0x7e22895288ea22acc1bf1b95cd47bf4b225c21d5,7-56,63,0,1,1,0.039
0x3731ee38b675d83b61cff716d4530cdd11f02812,0-4,4,1,1,1,0.6
0x5e5d6f6706420f932d796c0f28a83b26dabcfd8d,14-14,7,0,0,0,0.0
0x0a0ba956038d4a66002d612648332b9c4ab7646c,0-3,4,0,1,1,0.167
0x0d6e198892a124fde9956d581b193832e3a8f583,8-9,20,0,0,0,0.0
0x6ab2a9088916bf97c248888009b669aa37bab681,81-149,27,0,1,1,0.014
0xe597880cb0591c6fc09e1b2778c26cad34922b82,0-4,4,1,1,1,0.6
0xa77db707916adeff81042ca57656931ccd8f428e,0-64,60,1,1,1,0.03
0x38ed9ed3c470de4eda379ac48a25b13c4ab186e0,2-4,3,1,1,1,0.5
0x0c8b740e3377f2be7a108aeba6a2f660588c728d,58-59,15,0,0,0,0.0
0x8583ee650c6566503d1d9dd3fae76498e7e4ccaa,5-15,7,1,1,1,0.167
0xee7221adc34b88c3311b0c1054eeb74af68f4f98,5-19,16,1,1,1,0.125
0x096dc87c708d96033ab7862b14a6f23c038a9394,0-389,40,1,1,1,0.008
0xdada0b3e40c3f2a2586658c2097c3bbcf8294b42,0-2,2,1,1,1,1.0
0xf499223672c6283759d7a4754891ab67a7ce09f7,0-7,10,0,0,0,0.0
0x031ae3d7e6b22b5400d215e6ca84ba4341e48b24,0-3,3,1,1,1,0.75
0x5580fb6e95230bf16ae7e2c6467d11566ed5b3ea,0-22,26,0,1,1,0.04
0x02701809c14ad7062c71628c63d7851bc5f367ce,4-15,14,1,1,1,0.25
0x74a37eca87807e12bf3d4d088fb6b6186a630926,30-417,415,1,1,1,0.008
0x4237a7b1c593011b51d9a369392943e078bd570f,0-11,11,1,1,1,0.25
0xd582cec308d9320b2ec3dc2868b56549fc8ace5a,8-9,0,0,1,1,0.25
0xb45b13e54e40d8c4de3a972e73e245f3a8e350c6,1-12,12,1,1,1,0.25
0xeeb25f2ced8f964dffd6c84735a4779035f6c127,0-11,11,1,1,1,0.25
0x1c39d6e0278d1a28ce21dbd73826559b010224e5,8-15,15,1,1,1,0.222
0xc909b536c02c21db282825f4a9d2018448460122,5-6,6,1,1,1,0.667
0x00e01a648ff41346cdeb873182383333d2184dd1,24-27,29,0,1,1,0.167
0x4dad23689bef624af5d1757a56135901c915fcfd,0-16,2,1,1,1,0.176
0x15bec1907a134575b0f15838c98cdf052b67b83d,0-5,5,1,1,1,0.5
0x28fe5d410e503fb8beffd7cbc44ec2730ae19481,0-1,2,0,1,1,0.667
0x5bb6aa761ee435480859124b3db6ecb03550f075,0-5,5,1,1,1,0.5
0xdcbb7fdb47112d85de6ae2936d0542c9503da58c,0-6,6,1,1,1,0.429
0xf9e2f408676d1d7a08378ee879aff6c0556086d3,1-2,3,0,1,1,0.667
0x8125bfa9f2d958a774b71a2c0d1f1f4634ff3f6a,13-46,55,0,0,1,0.0
0x92fa227d01dededae2a50b9da02413c48a872424,0-2,2,1,1,1,1.0
0xe344e4b209e8eabaa2a6ddd1b0aa120b7599af25,1-23,23,1,1,1,0.13
0xcc7ecc050aab5843c79f14933e207f032bc16b78,32-32,22,0,0,0,0.0
0x7448df6e1031d10e237b1481930a074b13faabd2,4-12,12,1,1,1,0.333
0x4684d57d2fe38b7990d6d82760922da0928e4eda,0-10,10,1,1,1,0.273
0xa51cc593b0a55b3ee61fb8835c87d352211bfccf,8-10,9,1,1,1,1.0
0xc387587a1d7cdf7aa73e14ce03ffac945777aaed,0-7,3,1,1,1,0.375
0x40b584e60740ec2ce4701ce9d8b1fcfa9cbd4101,16-18,18,1,1,1,0.2
0xdc7e74ec6c029339ea35d1eda41131f1acf79b7a,0-8,8,1,1,1,0.333
0x091b4cfc5f5d4fbc6d4ed90e7aa81dd9f361a42b,0-2,1,1,1,1,0.5
0x3bf351a62df57dce8512b136daa4cd6ebe2dda91,1-34,33,1,1,1,0.088
0xe8abf0365e2b46f3212d0536af3188f942dbf326,2-8,8,1,1,1,0.429
0x91518450bd1cb56ac96d7855fb1081a8bfaddd9c,9-64,77,0,1,1,0.017
0x73f7b2257c688677ff9cc7bdd2d05e5076e0ae42,1-6,6,1,1,1,0.286
0xb66d79c6098e428ab7e7b0760c7bad9fae8f86cf,7-111,119,0,0,0,0.0
0xe606ab862d5ab58783b0eedee0839a2b47927ce8,8-19,134,0,0,0,0.0
0xf87d8c781979e4cfe14da4366617197bb6f1f235,77-93,104,0,0,0,0.0
0x5b39067ee0309856edd13f23c9c1793f9fda1b4f,23-247,161,1,1,1,0.013
0x4266a7c2f02d31d2bb8456b891fdcc05567df2f0,131-148,133,1,1,1,0.05
0x1463206d18b9042a6cc7cfa182e6dd464a69cceb,0-2,4,0,0,1,0.0
0xf618041ef3d1423ce29a71d8bcdd748202071151,49-63,67,0,0,0,0.0
0x84c9fddd86b2dd95bce28fcb19598393ab49d9c3,5-104,17,1,1,1,0.03
0x3d7a0fae63809c4725b13bdddabbb718939ad10e,2-5,6,0,1,1,0.4
0x1616820bb1184eb0bfbf92480eff78fabd0e33db,3-11,15,0,1,1,0.091
0x02dfa0d5184c41689377d5d47054da210ce941f6,0-50,59,0,0,0,0.0
0x3ea41dc576ccf70706aeece363833a26d9529c38,4-13,9,1,1,1,0.3
0x1aa18a80822b3fbed557f279b8666bb4962ad6de,17-491,636,0,0,0,0.0
0xd4db748e560f50fced11bb27255b45fe14366f00,5-1333,1048,1,1,1,0.002
0x18f6f44104e3f67f7e372609f6e64fcbbd0c81b7,0-84,87,0,0,1,0.0
0x335e40277f127c620560faf1cfa001e5899864ad,1-4,4,1,1,1,0.75
0xeb6a066d30c55609fb9f3f6446c6ef8f27033d2a,3-7,7,1,1,1,0.333
0xc4ce40af23a0619119e7f59730131c22650d5d11,3-14,14,1,1,1,0.25
0x02d0b53ec925f5c5907eb3dd85bededaa4362564,1-28,24,1,1,1,0.069
0x2c97fc2afaac350b42baf0223e0a42459ebe21d6,5-1318,1318,1,1,1,0.002
0x97978862f7b98ddaf2778c71d49a63a69db6921e,0-6,6,1,1,1,0.429
0x548ac87629ceb858aa09b419f5b9898ec5735fba,0-16,9,1,1,1,0.176
0x6f41ff797795cdb4f8bf078999148ee22df1963b,4-13,13,1,1,1,0.182
0xcc71ee0f039f07adb1cf2484f4663cb6bf9e2689,4-11,5,1,1,1,0.222
0xcd39300c31776ab6303fc64b930c1109c008ea0a,5-21,21,1,1,1,0.176
0xdb29dc01828be7e7764888ca7e675b2b584ff262,2-38,43,0,0,0,0.0
0xf2401fa52bcaacfdc67fd7f2b8983ddd15092fa9,0-16,21,0,0,0,0.0
0x24ecad110119e2c763f1afc7f4e5dd159238d143,111-169,105,0,1,1,0.033
0xa2a3a8e4a1877da1c913df7591ac0d72f27d4510,0-5,7,0,1,1,0.125
0x540947739cdf166fb32ccfd8b51474fce6997736,2-8,8,1,1,1,0.25
0x29d981dd09e5981dfd398978463d7185cbe45bb0,26-44,100,0,0,0,0.0
0x043375ebc36fff7a4fcef1359f3c89afddf56e08,2-25,18,1,1,1,0.125
0x030a027cdd6994a712fbb1efd6d36369ec7cca89,4-5,5,1,1,1,0.667
0x3d3337c3f58d6a09cee493a4111ff8b7df8ad001,0-7,7,1,1,1,0.375
0x047b83e0efb9203667a1fca927b0c4746d7ff6cf,201-246,223,1,1,1,0.065
0xb119ea0fa97c926dd55ff11cb90a1a0d578dc57e,1-5,5,1,1,1,0.6
0xcd867a3661ce6268234e07f0784c27b982f7691e,0-3,3,1,1,1,0.75
0x368be389ce940bf17c3296344086e368bc4c60f3,2-12,14,0,1,1,0.077
0x4b724c862456cd287be39c8bb93f8b73716da61e,3-139,100,1,1,1,0.022
0xf23a5c61e951b198adbc59e1a05a729c043d33d5,2-36,36,1,1,1,0.086
0x9f80754b6a266a9ca3e4f2399eed9045097bf173,0-20,20,1,1,1,0.091
0x03b70dc31abf9cf6c1cf80bfeeb322e8d3dbb4ca,20-61,21,1,1,1,0.071
0xf99cebe36f400e63b77a400f98ac18e49cbcc2a5,11-14,21,0,0,0,0.0
0xf358b296ddac14bb76d364a496376107cf5d2866,44-142,142,1,1,1,0.03
0x6003186a9903aacc74d897f05103e5bb39dbc486,16-43,43,1,1,1,0.069
0xef79301402010f85b14ce5a931ab14e6de60bcc0,8-18,18,1,1,1,0.077
0xcf1d62627baf1a84bed11e30cf6cdae0f1b5c296,0-4,4,1,1,1,0.6
0xd816fb91c7688ecb56a75757af3631821297bc4b,3-8,11,0,1,1,0.286
0x02ec8d1f360ac651a99aec50c873100ca3563301,11-51,15,1,1,1,0.073
0x62ade167ca4632255498550ee748ea24013695b3,0-2,7,0,0,0,0.0
0x7ec9f63851341f16af6dfe59018c5fe02749c079,15-22,21,1,1,1,0.222
0x811cfda1dcb40d6d196e563e852405d05f8883f2,12-160,90,1,1,1,0.02
0x7cb3ce3248e7c0cd320f3440d437a92a54f541f0,8-20,3,0,1,1,0.067
0x8c966ffddd04dd3169016ea0ec1d55465fb40d37,1-29,29,1,1,1,0.103
0x2a62146f043c9c08bc2b32decc1e5a5e6f5367c1,19-105,55,1,1,1,0.034
0xb8680bd6deac761378bc0be00458de9459627881,9-39,102,0,0,0,0.0
0x787e8f0e406cb71a22fd2023316f231d0311b14f,1-2,2,1,1,1,0.667
0xf2f9a368cef33373ed09641c924a5e2e97f739f6,2-68,41,1,1,1,0.045
0x2ceee24f8d03fc25648c68c8e6569aa0512f6ac3,76-207,59,0,1,1,0.007
0x57379063ee6e7b896182f0631427e1ce6472eace,19-329,351,0,0,1,0.0
0x9a092a20ef112da183e14c7ede7ed9fb292cdef0,0-18,22,0,0,0,0.0
0xe4b1f9efa824ade4b3f819f30e2b9839dfd73383,0-74,24,1,1,1,0.04
0x32875b3b6cedf78743de48d4c5f5758a31d1b8ae,3-9,36,0,0,0,0.0
0x537c2bfba6b1880a6b11d4b4e83d4489f163d520,0-2,3,0,1,1,0.2
0x0929afccd8aef2fabac1c7e96bfdbf5cb84689ee,0-7,7,1,1,1,0.375
0x8e85939d6c149a6d2a173b5425306797e6934075,1-7,2,1,1,1,0.429
0x60c192b164aa0f7f5fcbd532cc7e31741d1cf2b4,170-381,151,0,0,0,0.0
0xf880b70ce700297f70ffad94eebcbc7ead6b1b48,4-5,5,1,1,1,0.25
0xbb8059d1a8d61dbc6f7ca36c597955c2110ae259,0-55,3,1,1,1,0.054
0xaa6fdf36d30da31ddc9ccdb7fda9d2f9070ec078,0-11,11,1,1,1,0.154
0x4d806141ccd4ec6180852efdecb2272fa65cb132,2-21,15,1,1,1,0.095
0xc40d71497e8d7f6cbb3a69b2f148d012a6e39a42,9-366,178,1,1,1,0.008
0x6617253bb43a0d112ca065e5d2f86507d6d67ef5,3-13,13,1,1,1,0.273
0x51a73ac28d53b5b9af7d4253b91252a5670f615c,2-3,3,1,1,1,0.667
0x2223d0e991e67830f9184171e2f5a44c1f0dee09,2-33,33,1,1,1,0.094
0xc71943c6411dd88aad1e5b69da551f16596d73cc,2-18,3,1,1,1,0.176
0xd778498e7134f2c4d631623da6df347a62bea7d6,21-121,101,1,1,1,0.03
0xad0c88f3313abbce2185597e87a15f764e948a46,4-11,11,1,1,1,0.222
0x7513c584e280fd9f5f3a38f83fba342ce70ffd79,2-5,7,0,0,1,0.0
0x3c924cbbd8ffb34b3da99c1501afb9bb3cf5e4f4,5-16,16,1,1,1,0.154
0xd93a9eba0b33896c629a7febfa2503f7ac0fa3af,0-41,41,1,1,1,0.071
0xa46181c2c7abb7c99833149b4e38ee026ece923f,1-10,10,1,1,1,0.182
0x07204feeaf2cbbde2be760909af2f5ed6e2d14b4,0-23,3,1,1,1,0.125
0x28f45192fd495bd9cbb312a6080d086d14481ebc,2-5,5,1,1,1,0.4
0x051a4a9b07c393f735a84aa9b97b1ea65bbbee18,17-44,49,0,1,1,0.033
0x7d52327b12afaead317552a1e96bc55eb8e0e52c,88-90,103,0,0,0,0.0
0x015a8f02b4e55b3c93678e5b44f7205ff9e8ece2,1-5,5,1,1,1,0.333
0xf2dcb22bd195b2b6bd3574d7cd612e19dbe7c605,7-59,55,1,1,1,0.057
0x761eb791271b4b0545ed22eeb9834f7578d09920,2-62,62,1,1,1,0.049
0x6dcbe06db7d7e56941c92b5cd9ea8dad65d4417c,7-18,18,1,1,1,0.25
0x0f89b38968065a571eeaf34dd6bf2093fb55c20f,0-45,41,1,1,1,0.065
0x18365a89e092ccc31d2a49ab5cb697564ec81bcf,3-27,28,0,1,1,0.037
0x7ea4270d456bc7b3e1c72f8a21a88a90c3d60147,1-8,8,1,1,1,0.222
0x76bb5b6177096b337c79f2f948aa08b0db5f5211,1-52,52,1,1,1,0.058
0xb5e246a556057de46b9084184540d8b953d4d093,6-8,17,0,0,0,0.0
0x7a376c1bc2f1a041d676b6a0307044d8ed8314d2,58-114,98,1,1,1,0.053
0xe7300a38788ee039b20ae36c80dfeeb3a53d3a06,0-12,10,1,1,1,0.231
0x648e163b47a69c06fa4a0904324afe393763b323,5-22,41,0,0,0,0.0
0x2276f412d2ae5dc2cdc293b0df70a8273f6f6771,1-13,11,1,1,1,0.231
0x387ba35be8c8cbf2f4d3ddb571cb80069bf100e2,4-7,13,0,0,0,0.0
0x1e80dad60d19fb8159af3f440a8ceaa0e5581847,7-55,58,0,0,0,0.0
0xd4b0ee0176c230693569dd759a8a3cc865079d1a,0-3,3,1,1,1,0.75
0xbe3e5cba8cb230678a7bf5ecdae37783c8df89bd,0-2,2,1,1,1,1.0
0xd51b910a21f091995a2fdbc54f8ae2f981506b5f,0-5,5,1,1,1,0.5
0x12591f8e0b746761a75a5f9d52f5208a638b4991,11-420,423,0,1,1,0.002
0x0c5c5eb4c5601ea92bbc1cbb664c1e98f42d98e6,2-8,7,1,1,1,0.25
0xbe153f80f3180875dbbf75d49a47ce8633922b13,0-5,1,1,1,1,0.5
0xa9a69281bfa0fa0b46a792bf74591d9e07a29327,6-273,61,1,1,1,0.011
0xb82bfd79d5a8c0cc0d4c045633288b48a2beddcb,0-11,11,1,1,1,0.25
0x858457daa7e087ad74cdeeceab8419079bc2ca03,76-173,192,0,0,0,0.0
0x121bb154e76e252a804bea23f875f1c25bb0a7be,1-11,11,1,1,1,0.273
0x7d922a4f7f24ffcb130c4eeaf291a6475e3e4dd2,0-2,2,1,1,1,1.0
0xd3483160df0618fcbad1db13f307ad2898e66ea1,2-199,189,1,1,1,0.015
0x75c2516e5c897b28cca3a878350eb5d1befd0c5f,0-13,5,1,1,1,0.214
0xd1014b048deef8529f55d2db0059f8760cf51a8b,1-11,11,1,1,1,0.273
0x5aa31cecf59b98ed7deed6a6fc3e3771c1b11aaa,0-16,9,1,1,1,0.176
0x145eec5c45fb211de026907d20f37d2243e49e6e,0-44,41,1,1,1,0.067
0xe91843ed2071f12cb4d3189742d40668a6ab789d,27-30,35,0,0,0,0.0
0x3a27699588f7ab17ee25948d8c9e2fec3bfa9e7f,2-132,132,1,1,1,0.023
0x3853ba76ec6ae97818e2d0e0839c9eda6c396690,55-140,147,0,0,1,0.0
0xf9c8c57fe9eaabc5dfef8a8d03ef308f2a28c91c,59-87,93,0,0,0,0.0
0x0128282ce73c72decabaeace9358344adff449fe,15-135,147,0,0,0,0.0
0x9736b5344e12be486e344bff3087922f90b18e3a,1-12,9,1,1,1,0.154
0x28f4c90197238494d309446c277b2ca93646e88b,58-110,50,0,1,1,0.018
0x1a62141cf8e3d036ee2a26800975d18e8227bed8,0-3,3,1,1,1,0.75
0x0b79ecd2128ea2ec74681160da517f851b89555a,0-2291,1079,1,1,1,0.001
0x6a54cdde54aeb881b0774838fc0d708a0e9e58f9,0-37,40,0,1,1,0.025
0x3f645557753c1e01ea4229bb0bbcb1fee76e0b33,0-4,4,1,1,1,0.6
0xf01d89110275b8d93e27cbcc9aabcce74126195b,0-7,7,1,1,1,0.1
0x76175599887730786bda1545d0d7ace8737febb1,12-12,11,0,0,0,0.0
0x41f113e3787a183d0b82b0886e7ae27f780d64e9,4-89,92,0,0,1,0.0
0x96b31af8cb5c0eab92f44862407ef01332415ff0,21-30,17,0,0,0,0.0
0xb1575e4fc74d08101b0875d303e5dae515d909c3,0-2,2,1,1,1,1.0
0xc97b4d307ebfff74acfb97ebffc22d72df1c215d,1-4,6,0,1,1,0.4
0x48ca1b283148a9c90bb443c45360f1dd19b47f12,4-4,2,0,0,0,0.0
0xe7a06aab8286cef4206942a4891ee95a40e86466,2-49,49,1,1,1,0.062
0x96ec7c34b029015c9bea88d284c6a456bf0a6faa,20-25,23,1,1,1,0.5
0xba25feffe57126b503c2a313d928ee99e25884b6,1-5,4,1,1,1,0.333
0x256d46b673825a5eedff1bf8e0a967a5f99ea1cc,0-6,7,0,0,0,0.0
0x0000000086c5d614bec59dfd2c9b88f7cb57f23c,0-5,5,1,1,1,0.5
0x1b94a7c99c6985b0fb492369725444a60a7685da,2-14,14,1,1,1,0.231
0xa9072b454364d1e767f8cc006eb53ff59bc95587,0-2,2,1,1,1,1.0
0xa05dc9a7cb0c222bfa329646eacaf5061962f057,0-334,263,1,1,1,0.009
0xa18dfe5d1d2d1eedf18f0c00f6527e86677189eb,6-13,20,0,0,0,0.0
0x96c3c7690a36fc7c0b57a3941b85a677d4d10a35,4-9,9,1,1,1,0.5
0x901b1c4e584d0ace51238654ba4ac3a3addc9c5b,0-2,13,0,1,1,0.2
0xf982928d81209c387be28d6bb58012021e9f56d6,2-5,5,1,1,1,0.75
0xc15ffcceb80e34a780a46795dbd126e2d65c4460,1-19,19,1,1,1,0.158
0x3c1fad9c487c765a6c0781d274cbe1b3109e98cd,2-3,3,1,1,1,0.667
0x45f7582fd6445918912977b9460475b5524cf962,0-19,19,1,1,1,0.15
0x113acf282eeb4d71bec61ad83e934bf75bf8253f,59-59,78,0,0,0,0.0
0x91e159d55e1a1f551306194bb0182ad5c2ff3389,0-7,0,1,1,1,0.375
0xc81548a3c601e2c41f9b4b38120860d8b0860c3a,111-232,20,0,0,0,0.0
0xe7d60131d3773a8cdf75162c2cb8be459600d9b2,33-70,24,0,0,0,0.0
0x26b7e850f0d1d84c14812224417d3180c376af4c,24-39,73,0,1,1,0.056
0xf9fe85e19bd533c69067c6e2ff02727d40a54100,0-15,15,1,1,1,0.188
0xf49c37176d79865a38d94fcc7ae2e148c6f2bc87,0-9,6,1,1,1,0.3
0x988caa328c1f5f802c936dd1ae9e3da24729b687,0-7,7,1,1,1,0.222
0x1c40d1a1cac7c586b9509c565296f91c8441af9f,0-7,7,1,1,1,0.375
0x197f986c640aedfd3ce94553c61ece11937bc2bb,4-14,10,1,1,1,0.273
0xb147a12271ce9fe510ea33c867611ed86928e915,1-11,10,1,1,1,0.273
0x79b01b6f2f312c5391e1d9b8fe80f5a991361482,12-14,5,0,0,1,0.0
0xbe368ef4c1dcdc2186bdb83a94ae9fdc395aacd1,79-150,39,0,0,1,0.0
0x7a287f96bf93f478626db0a5e67a24678e390ecf,0-1,3,0,0,1,0.0
0x9457c385d12c800e3695376efae905265423243e,1-26,27,0,1,1,0.036
0x9df618ea881b0bca6b224f7cb86ecaff369cded7,0-5,5,1,1,1,0.125
0x3d7285879cea71d0063e96f2c33b6b177878e1e2,0-2,1,1,1,1,0.5
0xa288bcca4951000634e16a90c64aae43e4a4048c,0-28,30,0,0,0,0.0
0xe159a6d174eb2cead94c4fb93725fbf68a87993d,1-2,2,1,1,1,0.667
0xcc2754337ce2e9f5867e5078354d2b1e59a2b6ba,0-4,4,1,1,1,0.6
0xfd20d39244a4ff63cea5a6965634afe7afeaf23f,0-3,3,1,1,1,0.75
0x378a9b0466978224249c6b6ccb26194eb65c1d1d,1-2,2,1,1,1,0.667
0x92cbe102eb318bdbb2781f7caee764f71630ef59,9-32,26,1,1,1,0.125
0x0ad24a61a0371d1dfe47c3b74169aaa5807efb31,3-9,9,1,1,1,0.429
0x6471d81163623b9b90719acac81d13511a898771,0-2,5,0,1,1,0.2
0xfb2050604a065cf9699bcf07b33accb6f5c27231,2-3,2,1,1,1,0.667
0x0ecbd02d1cf412a37e079bdaa55497020a1e3e33,34-64,51,1,1,1,0.097
0xdcd0de4665d47e50511beb3c14529f38a4ddfa00,0-2,1,1,1,1,0.2
0x80d7bb18521acbef32d7906502ebe94928690e93,15-21,0,0,1,1,0.111
0x8fc07640bcc475aebc70fd8d3580dadfcbb51f74,18-251,275,0,0,0,0.0
0x86d5f3aa7bf4060a3f18832fc3faa3569483cc62,5-7,7,1,1,1,0.5
0xa9c03bdb5569f3606420547218cf2813003d3142,1-16,16,1,1,1,0.118
0x1412eca9dc7daef60451e3155bb8dbf9da349933,50-501,252,1,1,1,0.007
0xa23203c466a57649b83687a3d9129d3ec427c50a,1-11,11,1,1,1,0.273
0xac513396ee50091972ee6fc07d120b6ad360b233,4-12,8,1,1,1,0.333
0xc2fb82af34a16e42e72523cbb456db95c3997ef2,0-1,3,0,1,1,0.25
0xea0b4e8d84cb21184effcb6975da0855820e8c75,1-27,20,1,1,1,0.111
0x42e0d29d1cb3a28d748a7ac2d06d679329022c72,0-9,9,1,1,1,0.3
0xa0a51563ca933ecdf030f84425def24ab8cc6733,0-6,6,1,1,1,0.429
0xd9cd7461f960e56364a294f124aac77b25e2b784,12-16,16,1,1,1,0.6
0xa51a9862855382b5879be35bcccebd15502cc70c,481-492,190,0,0,0,0.0
0x3adf6502a6445fbf9d50d76562a7342e6d0c9a3f,8-20,20,1,1,1,0.231
0x5f58fe612db5b3e97faf4a2e8f38b4ae295288aa,0-10,10,1,1,1,0.273
0x613114d86a7cf2fbee00d1bf9d747052ca06763e,0-5,5,1,1,1,0.286
0xb49b016f80303af3ef407dd1ebf11257a80659d3,2-5,7,0,1,1,0.167
0x06ad9bacc335d658550c3be1fd1a2972f0ed6efd,2-2,3,0,0,1,0.0
0x0e0ba79cb92e07555ef7a3fe9e18ba33dd0b6d29,1-9,9,1,1,1,0.333
0x646f6e00f62a0bfa8f3050eb7715a57c551c0c56,0-7,5,1,1,1,0.375
0xfcbce0c2bd85e3349e7c9f60c68b6e2a866bf0d5,4-27,27,1,1,1,0.08
0x3dd5583f3c279d9a3db52252b216d7f3f27e8880,19-29,7,0,0,0,0.0
0x4e87016fd144e1716b9985afb704fc359d243a4f,7-131,25,1,1,1,0.024
0xac14590ad8184a48302f59a8baaf924b865de4c5,0-33,33,1,1,1,0.088
0x0fa3202e9f247f9349352c4296d2bbd6c7fa11b4,30-302,66,1,1,1,0.011
0xa932dd6d00fed9d1cd140275a5caa32d0b1e0d68,0-0,7,0,0,0,0.0
0x3b5744c7f340e0d2dcf7a072a4c963b9a43c982b,41-192,105,1,1,1,0.02
0xa14d5da3c6bf2d9304fe6d4bc6942395b4de048b,0-307,238,1,1,1,0.01
0xaff9e40f9b245b15a1d1bb45516ca213e682fa81,9-22,23,0,1,1,0.133
0xf42788cbbdb00a32a981355ec5b9143b3c639c74,0-7,7,1,1,1,0.375
0x344ddcdc306a75621866fd65619b5cfb329e1986,0-5,5,1,1,1,0.5
0x49029d2ded6cbd6a31078cc45e7f58fa79fae02a,79-80,34,0,0,0,0.0
0xba697a889ffc70ae7152b170ed67a478a7b8d9a7,3-8,8,1,1,1,0.286
0xd449e4587dc83adfdc92751fc853a67d3cca5583,5-7,7,1,1,1,0.5
0x4ff4c15af13f6d4950448104d9b97387a03da6f9,0-4,2,1,1,1,0.6
0x016cf0887fb6e1ec7bbfa2fde621725d2a471a88,0-37,31,1,1,1,0.079
0xd43ef129b939dd893096b3becefd262d7aa967bf,3-6,2,0,1,1,0.4
0xb1daec35b9774288fd3895a30912961945878046,10-201,174,1,1,1,0.016
0x425e0406395243f087100c8f7b67c02217974123,0-3,3,1,1,1,0.75
0x05617f0530b3ae57cada0606785c45643ccd1d22,20-39,54,0,0,0,0.0
0xfeaa2288d98fb4886a45bb153fcc05bc7a2de8da,2-246,173,1,1,1,0.012
0xda59e1ef93244cb08b0700636e23d314da336107,3-4,4,1,1,1,0.25
0x3aa5c1090e29ceabb054764dacafda2cae605cd6,1-9,9,1,1,1,0.333
0xdb662b5503aab23bbe7cf6262f96a0503cd32087,5-9,10,0,1,1,0.143
0xc1e97d5f2527ad5bca74dbd528dc89e34348e12b,1-4,8,0,0,0,0.0
0xeb5d41bc689fccc9b5534c02b9fbb347420f7abe,1-3,3,1,1,1,0.5
